model,year,price,mileage,tax,mpg,engineSize,transmission_Automatic,transmission_Manual,transmission_Other,transmission_Semi-Auto,fuelType_Diesel,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,Make_BMW,Make_Ford,Make_Hyundai,Make_audi,Make_skoda,Make_toyota,Make_vw
26,2016.0,9980.0,40712.0,30.0,55.4,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2018.0,15980.0,16773.0,145.0,64.2,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2019.0,20980.0,6999.0,145.0,49.6,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2019.0,17000.0,1500.0,145.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,2017.0,9000.0,35201.0,30.0,57.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2014.0,6000.0,39138.0,30.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2018.0,18000.0,3581.0,140.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
64,2014.0,5000.0,22888.0,30.0,57.7,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,10000.0,38500.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,2016.0,9250.0,14100.0,125.0,53.3,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2015.0,9298.0,18489.0,20.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,9989.0,13998.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2013.0,6579.0,20851.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2013.0,6998.0,52431.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,12995.0,26145.0,145.0,62.8,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2014.0,8800.0,22950.0,145.0,47.9,1.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2015.0,8400.0,42706.0,20.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2017.0,9500.0,40096.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2014.0,7990.0,19227.0,160.0,44.1,1.6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2016.0,9400.0,37300.0,20.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,2017.0,10700.0,23700.0,145.0,52.3,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,11900.0,12600.0,150.0,88.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2017.0,9700.0,8500.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,2016.0,10980.0,27125.0,30.0,57.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2015.0,9480.0,37177.0,0.0,78.5,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
37,2017.0,10000.0,24500.0,150.0,53.3,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,2017.0,9600.0,39400.0,145.0,52.3,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2016.0,10700.0,30600.0,20.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2016.0,8000.0,32200.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2018.0,17400.0,19000.0,145.0,41.5,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2016.0,15000.0,34248.0,145.0,54.3,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2020.0,17200.0,2000.0,145.0,57.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,2017.0,9490.0,41954.0,145.0,64.2,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2015.0,7490.0,49121.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2019.0,16495.0,7745.0,150.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2016.0,11490.0,33812.0,125.0,51.4,1.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,13990.0,11151.0,145.0,55.4,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2015.0,11990.0,29551.0,125.0,60.1,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2016.0,9790.0,35047.0,0.0,78.5,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
37,2016.0,9990.0,14398.0,125.0,53.3,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2015.0,8790.0,25665.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,2017.0,9345.0,31468.0,125.0,53.3,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2017.0,12170.0,27646.0,30.0,64.2,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2016.0,10991.0,25152.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
37,2014.0,7256.0,50666.0,125.0,53.3,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2015.0,7830.0,37109.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
77,2015.0,13689.0,31255.0,125.0,58.9,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
37,2017.0,8849.0,19799.0,150.0,44.8,1.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,10234.0,34486.0,150.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2015.0,6634.0,45859.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2019.0,18093.0,13012.0,150.0,39.2,1.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,8429.0,29854.0,150.0,64.2,1.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,9461.0,26016.0,150.0,64.2,1.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2019.0,20990.0,5812.0,145.0,54.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2018.0,11990.0,16073.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2014.0,7495.0,28100.0,30.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2019.0,22995.0,5286.0,145.0,38.7,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
37,2017.0,10495.0,24500.0,150.0,53.3,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2019.0,18495.0,6500.0,150.0,80.7,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2018.0,11968.0,20288.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,7429.0,19816.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,9193.0,23881.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2019.0,21997.0,19.0,145.0,35.3,1.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2016.0,7851.0,24437.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
38,2016.0,19419.0,20028.0,160.0,48.7,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2019.0,8856.0,4475.0,145.0,64.2,1.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
77,2017.0,10998.0,55611.0,145.0,68.9,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2018.0,9758.0,27614.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
77,2016.0,15393.0,10969.0,235.0,38.2,2.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,10995.0,10198.0,150.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2016.0,14995.0,24000.0,125.0,60.1,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
51,2017.0,12595.0,26000.0,30.0,64.2,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2017.0,11295.0,43500.0,150.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
37,2017.0,10995.0,21960.0,150.0,53.3,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2017.0,15295.0,23000.0,150.0,54.3,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26,2017.0,11795.0,24000.0,20.0,68.9,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2015.0,10490.0,10974.0,20.0,61.4,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2013.0,5245.0,54000.0,0.0,76.4,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2016.0,5400.0,56675.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2015.0,7295.0,58291.0,20.0,67.3,1.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2016.0,8999.0,27000.0,20.0,62.8,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,2018.0,12995.0,13601.0,145.0,68.9,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2018.0,11995.0,13672.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2017.0,18995.0,14554.0,145.0,67.3,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2018.0,10995.0,6890.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2019.0,15995.0,8333.0,145.0,58.9,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,10495.0,39998.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2019.0,21995.0,7777.0,145.0,37.7,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2017.0,12495.0,30130.0,145.0,50.4,1.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2018.0,16995.0,7060.0,145.0,64.2,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2011.0,5499.0,35088.0,145.0,48.7,1.4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2013.0,6199.0,36000.0,20.0,58.9,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2016.0,9999.0,16000.0,20.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2012.0,5999.0,44988.0,30.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,2015.0,7699.0,39000.0,30.0,61.4,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
70,2019.0,17990.0,11658.0,145.0,35.3,1.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,8980.0,11620.0,145.0,64.2,1.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
78,2016.0,24990.0,18000.0,325.0,28.8,2.3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2016.0,9990.0,14776.0,20.0,61.4,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,2017.0,8990.0,15999.0,0.0,74.4,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2013.0,4975.0,76000.0,160.0,44.8,1.6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2010.0,2876.0,73000.0,145.0,48.7,1.4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2012.0,4963.0,45000.0,20.0,68.9,1.4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26,2016.0,9690.0,25555.0,20.0,68.9,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2013.0,6450.0,50475.0,20.0,67.3,1.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2011.0,3995.0,66164.0,205.0,42.2,1.6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,2017.0,8995.0,29338.0,125.0,53.3,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2014.0,10000.0,25891.0,150.0,47.9,1.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
65,2017.0,7499.0,16000.0,145.0,57.7,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2009.0,3699.0,54000.0,150.0,49.6,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,2017.0,9750.0,21500.0,150.0,53.3,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,2014.0,5888.0,45091.0,30.0,55.4,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2014.0,8000.0,20730.0,30.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2019.0,18200.0,12111.0,145.0,35.3,1.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,8790.0,19047.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2019.0,16790.0,8950.0,145.0,40.3,1.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,2014.0,7500.0,34067.0,125.0,53.3,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,2017.0,8980.0,13395.0,145.0,55.4,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2019.0,17780.0,10944.0,145.0,62.8,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2010.0,5490.0,17733.0,150.0,47.9,1.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
65,2018.0,7397.0,11125.0,145.0,57.7,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2014.0,9977.0,53000.0,200.0,47.9,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26,2010.0,4977.0,71000.0,200.0,42.8,1.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2015.0,6977.0,68000.0,20.0,67.3,1.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2017.0,8977.0,21000.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2016.0,8977.0,69000.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2015.0,5995.0,78000.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
77,2016.0,9477.0,65000.0,0.0,78.5,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2017.0,10690.0,37351.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2016.0,8990.0,12884.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2017.0,13490.0,28808.0,145.0,60.1,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2018.0,9590.0,11539.0,145.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2015.0,7990.0,42000.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2016.0,10690.0,8000.0,125.0,51.4,1.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2012.0,5995.0,59000.0,145.0,47.9,1.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2017.0,15500.0,18400.0,150.0,54.3,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2013.0,7000.0,48962.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
26,2017.0,13000.0,22375.0,150.0,58.9,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2016.0,10000.0,28251.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2015.0,9700.0,42741.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2013.0,6800.0,42817.0,20.0,67.3,1.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2018.0,13000.0,18332.0,150.0,57.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2009.0,3995.0,29000.0,0.0,76.3,1.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2016.0,10995.0,14127.0,125.0,51.4,1.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
26,2017.0,10695.0,2374.0,30.0,55.4,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2019.0,17995.0,7000.0,145.0,39.2,1.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,2016.0,9695.0,10218.0,30.0,64.2,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2016.0,7495.0,19657.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2015.0,13675.0,39136.0,145.0,54.3,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
70,2019.0,16600.0,145.0,145.0,40.4,1.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,8700.0,29215.0,145.0,64.2,1.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2016.0,11500.0,37446.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26,2014.0,7700.0,30538.0,160.0,42.8,1.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2019.0,18200.0,7877.0,145.0,38.2,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
70,2019.0,17700.0,5519.0,145.0,45.6,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2015.0,9175.0,17180.0,160.0,44.8,1.6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
47,2018.0,17995.0,23836.0,145.0,52.3,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
42,2017.0,10000.0,22515.0,150.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2015.0,7800.0,28065.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
64,2017.0,8600.0,9770.0,145.0,57.7,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,11000.0,15055.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2017.0,12000.0,31727.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2015.0,7300.0,34972.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,8300.0,18542.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2016.0,9500.0,40094.0,20.0,62.8,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2019.0,12000.0,14063.0,145.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2019.0,12600.0,13767.0,145.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
26,2017.0,10800.0,28602.0,20.0,68.9,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2017.0,12000.0,31249.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2015.0,8500.0,46342.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
70,2019.0,19800.0,8638.0,145.0,36.7,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
77,2017.0,15000.0,28304.0,150.0,62.8,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2017.0,10700.0,31386.0,150.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,10000.0,25426.0,150.0,57.7,1.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,2017.0,10000.0,39813.0,125.0,52.3,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2017.0,10495.0,13000.0,20.0,61.4,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2017.0,12395.0,19000.0,165.0,45.6,1.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2015.0,10500.0,52571.0,20.0,70.6,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
37,2015.0,9000.0,11696.0,30.0,61.4,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2016.0,8800.0,38392.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2017.0,13500.0,12890.0,125.0,51.4,1.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,9700.0,23129.0,145.0,64.2,1.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2018.0,18700.0,3255.0,145.0,39.2,1.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,10000.0,10832.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,8100.0,19493.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2016.0,9000.0,33206.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2016.0,10100.0,12477.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2016.0,15500.0,18339.0,235.0,38.2,1.5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2016.0,10300.0,25997.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,8300.0,23060.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,13300.0,19941.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,10300.0,23076.0,20.0,62.8,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
100,2016.0,15700.0,34247.0,125.0,56.5,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2014.0,6800.0,30039.0,30.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2016.0,9900.0,25028.0,20.0,62.8,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2019.0,18600.0,6741.0,145.0,47.9,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2015.0,8500.0,40000.0,20.0,67.3,1.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
64,2013.0,4750.0,40000.0,30.0,57.7,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2015.0,6250.0,111000.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2016.0,9400.0,43000.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
77,2017.0,11800.0,47000.0,0.0,78.5,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
70,2016.0,11900.0,45000.0,125.0,60.1,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2015.0,7990.0,26000.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,8500.0,60000.0,150.0,85.6,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2017.0,11990.0,25000.0,145.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2011.0,4800.0,47000.0,125.0,50.4,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2013.0,6850.0,44000.0,30.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2013.0,6500.0,34619.0,30.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2019.0,17999.0,2576.0,145.0,34.4,1.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2013.0,8999.0,11000.0,145.0,47.9,1.6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2016.0,10990.0,31000.0,145.0,47.9,1.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,7650.0,44000.0,0.0,78.5,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2016.0,10400.0,20000.0,20.0,62.8,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2017.0,11490.0,26000.0,145.0,64.2,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2017.0,24990.0,18000.0,145.0,36.7,2.3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2015.0,8990.0,50000.0,125.0,60.1,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
100,2016.0,15990.0,30000.0,125.0,56.5,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
70,2018.0,15500.0,24000.0,145.0,64.2,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2013.0,5900.0,66000.0,0.0,85.6,1.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2016.0,11990.0,45000.0,200.0,41.5,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2016.0,7990.0,57000.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2015.0,6990.0,28000.0,0.0,88.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2017.0,10990.0,22000.0,145.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
77,2015.0,10490.0,54000.0,125.0,58.9,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
70,2017.0,10990.0,41000.0,145.0,64.2,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2016.0,6490.0,90000.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2016.0,5990.0,40000.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
